id,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,movie_title,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
3103,72,99,17,16,31,22770,R100 ,1658,81,0,12,5500000,2013,17,6.1,1.85,543
3104,48,96,3,38,472,27445,Salvation Boulevard ,3788,561,5,31,9000000,2011,39,5.3,1.85,1000
3105,65,96,136,139,4000,766487,The Ten ,15315,4883,4,117,5250000,2007,543,5,1.85,915
3106,284,100,77,27,286,1196752,Headhunters ,79353,385,3,121,30300000,2011,52,7.6,2.39,23000
3107,47,98,12,149,393,795126,Saint Ralph ,4976,955,1,52,6000000,2004,259,7.6,1.85,989
3108,318,106,0,482,852,83574831,Insidious: Chapter 2 ,109214,2975,0,269,5000000,2013,618,6.6,2.35,35000
3109,250,95,163,651,1000,87025093,Saw II ,188679,4134,0,864,4000000,2005,654,6.6,1.85,0
3110,411,104,16,82,14000,71897215,10 Cloverfield Lane ,126893,14504,0,440,15000000,2016,338,7.3,2.35,33000
3111,106,87,79,218,608,64267897,Jackass: The Movie ,67992,1770,0,327,5000000,2002,362,6.6,1.85,0
3112,159,81,26,300,2000,56536016,Lights Out ,13523,3344,0,95,4900000,2016,509,6.9,2.35,0
3113,251,94,24,434,581,104007828,Paranormal Activity 3 ,76828,2371,0,314,5000000,2011,438,5.8,1.85,24000
3114,183,89,10,704,852,50820940,Ouija ,31915,5056,0,159,5000000,2014,707,4.4,2.35,18000
3115,131,88,55,150,506,44793200,A Nightmare on Elm Street 3: Dream Warriors ,49820,1584,0,311,4500000,1987,449,6.6,1.85,0
3116,297,108,0,458,1000,43771291,The Gift ,79916,3215,1,279,5000000,2015,562,7.1,2.35,15000
3117,41,115,399,83,399,44456509,Instructions Not Included ,22105,688,1,81,5000000,2013,89,7.6,1.85,14000
3118,248,96,24,113,235,53884821,Paranormal Activity 4 ,51204,799,0,247,5000000,2012,119,4.6,1.85,26000
3119,42,135,28,275,726,36000000,The Robe ,6359,1920,1,69,5000000,1953,422,6.8,2.2,0
3120,91,93,54,581,40000,34872293,Freddy's Dead: The Final Nightmare ,30765,42002,0,252,8500000,1991,618,4.9,1.85,963
3121,185,109,260,592,9000,34468224,Monster ,105568,11736,2,533,4500000,2003,844,7.3,1.85,0
3122,471,117,212,896,11000,27296514,Dallas Buyers Club ,326494,17738,0,340,5000000,2013,3000,8,2.35,65000
3123,152,83,26,801,10000,25799043,The Lazarus Effect ,28513,11771,0,126,3300000,2015,830,5.2,2.35,0
3124,274,113,22000,379,716,25530884,Memento ,845580,1997,0,2067,9000000,2000,651,8.5,2.35,40000
3125,336,104,59,202,972,27689474,Oculus ,85688,2071,0,339,5000000,2013,407,6.5,2.35,23000
3126,174,97,0,657,1000,24138847,Clerks II ,114797,2990,3,472,5000000,2006,898,7.4,1.85,0
3127,151,110,335,34,838,21994911,Billy Elliot ,98354,1122,0,433,5000000,2000,203,7.7,1.85,0
3128,276,103,214,424,7000,21501098,The Way Way Back ,115813,8375,1,216,5000000,2013,468,7.4,1.85,22000
3129,12,94,0,287,901,19281235,House Party 2 ,3571,2523,0,11,5000000,1991,413,5.1,1.85,232
3130,28,77,0,73,2000,19421271,Doug's 1st Movie ,2448,2908,1,18,5000000,1999,804,5,1.33,122
3131,95,134,3000,77,205,20733485,The Apostle ,11622,428,1,157,5000000,1997,130,7.2,1.85,1000
3132,179,90,37,1000,11000,24809547,Our Idiot Brother ,74875,15710,1,115,5000000,2011,3000,6.4,1.85,11000
3133,22,104,0,498,1000,23031390,The Players Club ,4345,2868,9,26,4500000,1998,597,5.6,1.85,575
3134,92,95,596,697,1000,16017403,O ,17333,3300,2,153,5000000,2001,835,6.2,1.85,0
3135,31,109,148,426,2000,14821531,Eve's Bayou ,6915,3843,2,209,6000000,1997,434,7.3,1.85,599
3136,309,101,25,423,17000,18656400,Still Alice ,86077,19673,1,195,5000000,2014,2000,7.5,1.85,45000
3137,129,100,6,65,935,14343976,Friday the 13th Part VIII: Jason Takes Manhattan ,22961,1327,0,291,5000000,1989,120,4.5,1.85,1000
3138,168,95,38,249,567,241437427,My Big Fat Greek Wedding ,102071,1495,3,756,5000000,2002,312,6.6,1.85,5000
3139,444,94,520,192,11000,14123773,Spring Breakers ,108683,12306,4,561,5000000,2012,892,5.3,2.35,25000
3140,123,93,13,141,742,15126948,Halloween: The Curse of Michael Myers ,20815,1227,0,335,5000000,1995,152,4.9,1.85,0
3141,173,106,0,19,269,13622333,Y Tu Mamá También ,91377,361,1,385,2000000,2001,43,7.7,1.85,0
3142,246,99,1000,358,605,13464388,Shaun of the Dead ,395921,1686,6,859,4000000,2004,427,8,2.35,19000
3143,74,82,7,664,1000,13350177,The Haunting of Molly Hartley ,7904,4856,5,113,5000000,2008,984,3.8,1.85,562
3144,68,135,407,111,11000,13269963,Lone Star ,23202,11400,2,173,5000000,1996,189,7.6,2.35,0
3145,144,88,27,101,742,17768000,Halloween 4: The Return of Michael Myers ,29629,1136,0,374,5000000,1988,120,5.9,1.85,0
3146,96,89,17,85,690,12947763,April Fool's Day ,10624,1160,0,125,5000000,1986,190,6.2,2.35,0
3147,42,110,272,551,801,14100000,Diner ,14995,2943,6,87,5000000,1982,796,7.2,1.85,0
3148,29,107,8,268,926,12200000,Lone Wolf McQuade ,7973,2383,0,65,5000000,1983,400,6.3,1.85,0
3149,228,86,17,205,520,17683670,Apollo 18 ,47227,1520,0,323,5000000,2011,270,5.2,1.33,0
3150,195,91,19,260,968,12055108,Sunshine Cleaning ,61151,2528,0,134,8000000,2008,934,6.9,2.35,0
3151,203,103,66,13,155,27285953,No Escape ,48675,259,0,214,5000000,2015,78,6.8,1.85,16000
3152,45,99,1000,409,849,10572742,Not Easily Broken ,2326,2269,1,21,8000000,2009,578,6.1,1.85,738
3153,29,82,99,44,93,9628751,Digimon: The Movie ,5164,315,0,65,5000000,2000,45,5.9,1.85,207
3154,121,92,12,797,3000,8786715,Saved! ,40274,5668,5,324,5000000,2004,835,6.9,1.85,0
3155,135,112,66,21,150,3432342,The Barbarian Invasions ,24921,253,2,166,6000000,2003,28,7.7,2.35,0
3156,56,90,23,560,847,6755271,The Forsaken ,7319,3004,4,131,5000000,2001,591,5.3,1.85,327
3157,59,150,3,448,859,6157157,UHF ,21416,3942,1,198,5000000,1989,448,7,1.85,0
3158,60,91,84,572,1000,5480318,Slums of Beverly Hills ,9427,2691,0,79,5000000,1998,778,6.6,1.85,462
3159,81,95,4000,334,4000,5308707,Made ,15053,5245,2,165,5000000,2001,585,6.4,1.85,393
3160,415,97,0,372,18000,5009677,Moon ,260607,19404,0,485,5000000,2009,572,7.9,2.35,47000
3161,7,41,0,0,55,4074023,Sea Rex 3D: Journey to a Prehistoric World ,296,55,0,4,5000000,2010,0,6.9,1.78,89
3162,120,112,460,395,990,4306697,The Sweet Hereafter ,26720,2820,0,196,5000000,1997,900,7.7,2.35,920
3163,195,122,22,32,186,3950029,Of Gods and Men ,12411,416,0,89,4000000,2010,135,7.2,2.35,0
3164,109,110,19,39,25000,4040588,Bottle Shock ,12233,25676,0,89,5000000,2008,579,6.8,2.35,0
3165,93,108,0,88,14000,3049135,Heavenly Creatures ,50197,14574,2,265,5000000,1994,433,7.4,2.35,0
3166,12,121,35,473,4000,4700361,90 Minutes in Heaven ,2047,6617,0,29,5000000,2015,849,4.6,2.35,0
3167,155,97,7,939,8000,2711210,Everything Must Go ,40305,10517,1,86,5000000,2010,981,6.4,2.35,0
3168,81,116,52,102,624,1980338,Zero Effect ,12366,1209,2,151,5000000,1998,385,7,1.85,507
3169,204,94,122,360,23000,1082044,The Machinist ,281649,24994,0,458,5000000,2004,1000,7.7,2.35,21000
3170,19,103,261,145,722,1100000,Light Sleeper ,3665,1201,0,39,5000000,1992,280,6.8,1.85,247
3171,163,112,52,688,10000,2445646,Kill the Messenger ,32382,12897,1,99,5000000,2014,963,7,2.35,13000
3172,248,91,263,192,967,2221809,Rabbit Hole ,40618,1582,0,144,5000000,2010,289,7,1.85,0
3173,39,98,13,600,3000,296665,Party Monster ,12675,5185,1,158,5000000,2003,971,6.3,1.85,0
3174,322,95,57,233,727,3219029,Green Room ,28845,1836,0,125,5000000,2015,442,7.1,2.35,10000
3175,83,91,0,65,387,1040879,Bottle Rocket ,54478,648,0,184,7000000,1996,96,7.1,1.85,0
3176,37,97,18000,977,10000,326308,Albino Alligator ,6632,13718,3,69,5000000,1996,1000,6.1,2.35,225
3177,31,90,204,697,1000,99147,Desert Blue ,1884,3207,3,28,2000000,1998,697,6.2,1.85,69
3178,133,90,0,15,343,65087,Redacted ,8824,408,0,108,5000000,2007,29,6.2,1.85,559
3179,13,103,34,227,811,16066,Fascination ,1207,1789,0,44,5000000,2004,522,3.3,2.35,40
3180,99,113,44,4,61,617228,I Served the King of England ,6183,92,1,27,84450000,2006,12,7.4,1.85,1000
3181,115,99,766,269,595,274385,Soul Kitchen ,29203,1519,3,26,4000000,2009,486,7.3,1.85,0
3182,104,148,0,263,3000,24475416,Sling Blade ,72443,3967,0,309,890000,1996,324,8,1.85,0
3183,303,93,0,581,1000,47277326,Hostel ,138814,2990,0,1516,4800000,2005,1000,5.9,2.35,0
3184,122,94,187,427,1000,1247453,Tristram Shandy: A Cock and Bull Story ,11202,3690,0,123,2800000,2005,887,6.8,2.35,750
3185,359,121,337,41,982,1729969,Take Shelter ,68211,1520,0,219,5000000,2011,463,7.4,2.35,14000
3186,130,118,7,339,968,1705139,Lady in White ,4695,2545,0,69,4700000,1988,733,6.7,1.85,0
3187,159,101,365,14,237,8025872,The Texas Chainsaw Massacre 2 ,19234,302,3,258,4700000,1986,28,5.5,1.85,0
3188,440,90,0,428,33000,778565,Only God Forgives ,83234,34779,1,475,4800000,2013,1000,5.7,1.85,30000
3189,87,100,3,9,74,513836,The Names of Love ,6304,143,1,21,4600000,2010,52,7.2,1.85,0
3190,121,97,4,577,13000,434417,Savage Grace ,8867,15093,1,65,4600000,2007,1000,5.9,1.85,0
3191,45,96,37,542,801,81200000,Police Academy ,87739,3113,0,133,4500000,1984,760,6.7,1.85,0
3192,84,117,179,239,1000,52700832,Four Weddings and a Funeral ,107923,1862,4,197,4500000,1994,398,7.1,1.66,0
3193,202,108,0,346,22000,13060843,25th Hour ,149528,26050,0,454,15000000,2002,3000,7.7,2.35,0
3194,120,109,0,126,3000,3798532,Bound ,41138,3668,0,208,4500000,1996,441,7.4,1.85,2000
3195,234,102,0,167,1000,3609278,Requiem for a Dream ,573541,2235,0,1916,4500000,2000,1000,8.4,1.37,38000
3196,35,115,98,4,341,1687311,Tango ,2412,371,3,40,700000000,1998,26,7.2,2,539
3197,283,133,219,701,15000,727883,Donnie Darko ,580999,17040,1,2110,4500000,2001,933,8.1,2.35,33000
3198,54,122,4,3,25,713413,Character ,9171,48,1,68,4500000,1997,20,7.8,1.85,689
3199,92,106,68,391,835,410241,Spun ,32357,2110,0,199,2000000,2002,601,6.8,1.85,3000
3200,202,112,0,38,717,211667,Lady Vengeance ,53508,907,0,131,4200000000,2005,126,7.7,2.35,4000
3201,54,99,0,798,26000,92191,Mean Machine ,29463,29325,1,84,2500000,2001,1000,6.5,1.85,0
3202,98,110,143,76,155,49413,Exiled ,6919,398,0,26,35000000,2006,96,7.3,2.35,528
3203,138,104,0,329,14000,108229,After.Life ,30836,15860,1,137,4500000,2009,1000,5.9,2.35,7000
3204,149,133,869,425,888,112000000,One Flew Over the Cuckoo's Nest ,680041,2176,0,760,4400000,1975,721,8.7,1.85,32000
3205,111,112,63,422,2000,26345,The Sweeney ,16445,4810,4,99,3000000,2012,1000,6.1,2.35,0
3206,149,101,51,8,446,20772796,Whale Rider ,34232,497,1,346,6000000,2002,20,7.6,2.35,0
3207,12,133,12,106,464,199228,Paa ,7295,1045,0,49,150000000,2009,374,7.2,2.35,504
3208,256,111,456,394,20000,34964818,Pan ,39975,21404,4,186,150000000,2015,559,5.8,2.35,24000
3209,232,104,335,16,114,1487477,Night Watch ,47097,206,0,310,4200000,2004,28,6.5,1.85,0
3210,63,112,277,327,1000,62549000,The Crying Game ,41361,2412,0,148,2300000,1992,530,7.3,2.35,0
3211,75,94,84,95,110,105500000,Porky's ,31260,582,0,152,4000000,1981,95,6.2,1.85,0
3212,274,90,0,231,648,101055,Survival of the Dead ,17478,1951,0,159,4000000,2009,529,5,2.35,0
3213,265,101,0,11,19000,44566004,Lost in Translation ,321283,32015,0,1848,4000000,2003,13000,7.8,1.85,17000
3214,154,93,11000,629,11000,39200000,Annie Hall ,192940,12691,0,491,4000000,1977,636,8.1,1.37,0
3215,44,152,309,132,232,36000000,The Greatest Show on Earth ,9456,825,0,107,4000000,1952,178,6.7,1.37,625
3216,314,150,0,748,23000,65007045,Exodus: Gods and Kings ,128694,26489,0,657,140000000,2014,892,6.1,2.35,51000
3217,153,112,395,80,13000,31252964,Monster's Ball ,71495,13707,1,522,4000000,2001,595,7.1,2.35,0
3218,256,95,9,428,584,131175,Maggie ,30219,1885,2,200,8500000,2015,430,5.6,2.35,22000
3219,123,111,81,687,12000,31968347,Leaving Las Vegas ,93894,14823,0,286,3600000,1995,898,7.6,1.66,0
3220,149,91,357,326,3000,35385560,The Boy Next Door ,27198,4807,1,131,4000000,2015,465,4.6,2.35,8000
3221,323,106,450,712,14000,20803237,The Kids Are All Right ,110616,18645,1,291,3500000,2010,3000,7.1,1.85,16000
3222,172,93,0,133,355,13008928,They Live ,73501,837,0,333,4000000,1988,151,7.3,2.35,27000
3223,161,93,8,400,45000,15152879,The Last Exorcism Part II ,13506,46868,0,68,5000000,2013,541,4,2.35,0
3224,548,165,0,127,230,25359200,Boyhood ,266020,673,0,836,4000000,2014,193,8,1.85,92000
3225,177,96,11000,405,19000,10515579,Scoop ,66840,20132,0,248,4000000,2006,427,6.7,1.85,0
3226,230,119,13000,567,1000,180011740,Planet of the Apes ,177729,2776,0,1368,100000000,2001,658,5.7,2.35,0
3227,27,93,69,69,522,10097096,The Wash ,5612,955,2,38,4000000,2001,231,4.6,1.85,842
3228,22,82,69,585,939,9821335,3 Strikes ,1415,3354,1,10,6000000,2000,706,4,1.85,118
3229,157,101,47,407,658,8243880,The Cooler ,28714,3086,1,215,3200000,2003,636,7,2.35,762
3230,125,81,5,710,49000,7825820,The Night Listener ,13086,50831,0,156,4000000,2006,780,5.9,1.85,576
3231,160,107,0,255,798,14637490,My Soul to Take ,16411,2537,2,136,25000000,2010,374,4.8,2.35,0
3232,300,105,171,143,382,7159147,The Orphanage ,120189,954,0,308,3400000,2007,273,7.5,2.35,11000
3233,69,86,89,511,986,17314483,A Haunted House 2 ,14621,4073,2,48,4000000,2014,713,4.7,1.85,0
3234,143,110,675,968,16000,6525762,The Rules of Attraction ,44339,19928,2,425,4000000,2002,977,6.7,1.85,0
3235,51,110,99,960,4000,4301331,Four Rooms ,78241,7921,6,177,4000000,1995,975,6.7,1.85,0
3236,163,104,30,296,769,4046737,Secretary ,67949,2251,1,390,4000000,2002,413,7.1,1.85,15000
3237,52,96,2,0,960,3713002,The Real Cancun ,3611,972,1,62,8000000,2003,12,2.7,1.85,131
3238,40,110,0,237,721,3468572,Talk Radio ,10073,1966,0,78,4000000,1988,246,7.3,1.85,816
3239,50,84,378,611,925,2892582,Waiting for Guffman ,22697,3559,0,202,4000000,1996,729,7.6,1.85,0
3240,45,94,24,545,834,2800000,Love Stinks ,4377,2662,3,85,4000000,1999,625,5.8,1.85,309
3241,121,93,131,90,497,2426851,You Kill Me ,16224,776,1,76,4000000,2007,113,6.5,2.55,830
3242,114,96,101,71,730,1325073,Thumbsucker ,18762,1208,0,91,4000000,2005,394,6.6,2.35,708
3243,116,101,21,161,420,864959,Mirrormask ,20275,1215,0,151,4000000,2005,291,6.9,1.85,0
3244,115,102,330,0,48,2601847,Samsara ,22457,48,0,69,4000000,2011,0,8.5,2.35,26000
3245,15,87,101,324,721,800000,The Barbarians ,2308,1700,0,35,4000000,1987,576,4.8,1.85,550
3246,41,99,60,444,979,562059,Poolhall Junkies ,8535,3130,4,113,4000000,2002,665,7,1.85,872
3247,31,106,81,687,2000,399793,The Loss of Sexual Innocence ,2877,4343,0,70,4000000,1999,811,5.4,1.78,111
3248,232,117,234,221,12000,371897,Joe ,36494,13607,2,118,4000000,2013,1000,6.9,2.35,11000
3249,43,99,13,159,419,302204,Shooting Fish ,6705,975,3,53,3000000,1997,254,6.6,2.35,167
3250,68,102,212,195,10000,354704,Prison ,2705,11083,0,38,1300000,1987,633,5.9,1.85,314
3251,51,85,0,209,945,265107,Psycho Beach Party ,4617,2282,1,93,1500000,2000,774,6.3,1.85,614
3252,33,86,8,428,759,185577,The Big Tease ,2133,2805,1,31,4000000,1999,638,6.3,1.85,182
3254,34,103,272,70,736,75078,An Everlasting Piece ,1398,1403,4,26,14000000,2000,450,6.3,1.85,132
3255,141,112,105,748,18000,317125,Adore ,23334,25269,0,87,16000000,2013,6000,6.2,2.35,0
3256,64,113,58,9,331,146402,Mondays in the Sun ,9913,387,1,38,4000000,2002,27,7.7,1.85,0
3257,215,98,53,65,530,18469,Stake Land ,34263,1038,1,141,650000,2010,238,6.5,2.35,0
3258,12,92,19,599,18000,12836,The Last Time I Committed Suicide ,1686,20135,1,28,4000000,1997,759,5.8,1.85,161
3259,70,106,19,9,585,20262,Futuro Beach ,1738,629,2,10,4000000,2014,29,6.1,2.35,278
3260,36,93,55,5,223,4063,Inescapable ,2086,242,3,20,4000000,2012,11,5.2,2.35,657
3261,157,226,149,248,503,198655278,Gone with the Wind ,215340,1862,1,706,3977000,1939,384,8.2,1.37,16000
3262,31,104,10,196,507,143653,Desert Dancer ,1177,1281,0,10,4000000,2014,236,6,2.35,0
3263,53,152,541,288,773,14873,Major Dundee ,5294,2888,2,67,3800000,1965,575,6.8,2.35,251
3264,21,107,24,83,277,8000000,Annie Get Your Gun ,3167,731,0,90,3768785,1950,244,7,1.37,456
3265,78,95,89,388,963,37606,Defendor ,31836,2658,0,90,3500000,2009,654,6.8,2.35,0
3266,41,102,136,48,89,2956000,The Pirate ,3258,282,0,54,3700000,1948,78,7.1,1.37,359
3267,61,99,29,64,117,19959,The Good Heart ,3579,298,2,14,3800000,2009,64,6.9,2.35,0
3268,112,109,13,480,3000,2706659,The History Boys ,17770,5977,0,172,2000000,2006,796,6.9,1.85,0
3269,349,113,174,767,14000,61094903,Unknown ,210548,17151,3,332,30000000,2011,902,6.9,2.35,29000
3270,122,91,11,121,1000,45857453,The Full Monty ,82232,2323,3,174,3500000,1997,891,7.2,1.85,0
3271,134,88,104,318,628,83400000,Airplane! ,160281,2726,0,427,3500000,1980,575,7.8,1.85,16000
3272,20,97,473,624,826,27900000,Friday ,74626,3455,1,157,3500000,1995,723,7.3,1.85,8000
3273,28,97,117,556,851,27900000,Menace II Society ,39508,3036,2,96,3500000,1993,582,7.5,1.85,0
3274,95,85,10,178,3000,14000000,Creepshow 2 ,15956,3617,0,118,3500000,1987,273,6,1.85,1000
3275,425,92,22,159,648,25138292,The Witch ,66483,1122,0,452,3500000,2015,191,6.8,1.66,43000
3276,19,93,0,78,625,10305534,I Got the Hook Up ,1721,987,2,38,3500000,1998,118,3.9,1.85,280
3277,43,96,0,111,385,9449219,She's the One ,13949,995,2,98,3500000,1996,356,6.1,1.85,453
3278,127,105,386,248,3000,6390032,Gods and Monsters ,24977,4238,2,229,3500000,1998,258,7.5,2.35,0
3279,262,129,195,50,827,20167424,The Secret in Their Eyes ,131831,1044,0,231,2000000,2009,88,8.2,2.35,33000
3280,252,37,0,199,634,5923044,Evil Dead II ,113451,1347,0,537,3600000,1987,328,7.8,1.85,0
3281,31,81,0,542,560,3293258,Pootie Tang ,11399,2238,0,131,3000000,2001,555,5.2,1.85,0
3282,39,106,22,10,174,886410,La otra conquista ,1024,222,0,494,3500000,1998,16,6.8,1.85,140
3283,337,103,12,4,29,252652,Trollhunter ,54104,44,0,199,19900000,2010,4,7,1.85,38000
3284,30,101,0,681,827,220234,Ira & Abby ,1950,3574,3,24,3500000,2006,729,6.5,1.85,360
3285,265,102,82,536,622,34350553,The Watch ,104072,2486,4,207,68000000,2012,591,5.7,2.35,15000
3286,50,98,9,405,11000,101228,Winter Passing ,7228,20009,4,53,3500000,2005,8000,6.4,1.85,414
3287,50,91,23,660,4000,96793,D.E.B.S. ,12188,6380,3,135,3500000,2004,756,5.3,2.35,1000
3288,9,105,28,131,426,123777,The Masked Saint ,342,1043,0,15,3500000,2016,294,4.7,1.85,0
3289,169,80,10,34,11000,77413017,March of the Penguins ,45984,11218,0,331,8000000,2005,108,7.6,1.85,0
3290,290,107,78,969,18000,5354039,Margin Call ,92599,22834,8,225,3500000,2011,2000,7.1,1.85,21000
3291,159,92,0,539,1000,2926565,Choke ,28573,3608,0,72,3000000,2008,585,6.5,1.66,0
3292,535,107,141,535,24000,13092000,Whiplash ,399138,26495,0,731,3300000,2014,970,8.5,2.4,129000
3293,214,135,353,40,1000,7563397,City of God ,533200,1211,0,749,3300000,2002,69,8.7,1.85,28000
3294,47,99,8,78,798,104257,Human Traffic ,19194,1430,2,160,2200000,1999,472,7.1,1.85,0
3295,349,115,346,26,74,610968,The Hunt ,170155,216,1,249,3800000,2012,69,8.3,2.35,60000
3296,60,91,38,377,625,8108247,Bella ,9607,2747,0,174,3300000,2006,464,7.4,1.85,0
3297,155,101,13,6,280,6517198,Maria Full of Grace ,30474,308,0,172,3000000,2004,11,7.5,1.85,0
3298,261,105,101,157,1000,5776314,Beginners ,73349,2016,4,142,3200000,2010,394,7.2,1.85,15000
3299,94,109,644,559,1000,141600000,Animal House ,90177,3468,6,257,3000000,1978,783,7.6,1.85,0
3300,164,110,82,177,387,51100000,Goldfinger ,139432,1198,2,418,3000000,1964,202,7.8,1.37,0
3301,134,94,0,557,2000,16501785,Trainspotting ,469561,3559,4,514,3500000,1996,887,8.2,1.85,21000
3302,53,115,0,360,1000,38168022,The Original Kings of Comedy ,4687,1964,0,83,3000000,2000,436,6.6,1.85,290
3303,264,98,21,189,438,84749884,Paranormal Activity 2 ,82133,1081,0,359,3000000,2010,332,5.7,1.85,14000
3304,94,91,52,482,773,24788807,Waking Ned Devine ,21245,1965,0,213,3000000,1998,588,7.4,2.35,0
3305,215,120,909,184,909,21244913,Bowling for Columbine ,123090,1779,2,888,4000000,2002,504,8,1.85,4000
3306,138,87,28,217,426,30000000,A Nightmare on Elm Street 2: Freddy's Revenge ,43485,1472,0,327,2200000,1985,359,5.4,1.85,0
3307,55,117,133,249,687,20966644,A Room with a View ,29610,1665,0,94,3000000,1985,443,7.4,1.66,0
3308,361,85,65,535,942,64423650,The Purge ,139329,3708,0,578,3000000,2013,810,5.7,2.35,31000
3309,411,110,301,412,1000,48056940,Sinister ,155153,2239,0,524,3000000,2012,419,6.8,2.35,58000
3310,24,113,9,12,71,19184015,Martin Lawrence Live: Runteldat ,1466,159,1,35,3000000,2002,65,5.4,1.85,63
3311,35,98,188,693,2000,24629916,Air Bud ,12942,4277,0,34,3000000,1997,970,5.1,1.85,902
3312,158,86,41,155,956,19472057,Jason Lives: Friday the 13th Part VI ,25332,1862,0,307,3000000,1986,316,5.9,1.85,0
3313,122,161,767,87,682,27200000,The Bridge on the River Kwai ,149444,1035,2,273,3000000,1957,119,8.2,2.35,0
3314,16,100,32,175,610,15369573,Spaced Invaders ,2580,1441,1,54,3000000,1990,232,5.3,1.85,710
3315,112,91,18,307,935,15935068,Jason Goes to Hell: The Final Friday ,19331,2899,0,317,2500000,1993,805,4.3,1.85,949
3316,114,100,1000,220,989,11694528,Dave Chappelle's Block Party ,7721,2165,0,72,3000000,2005,744,7.2,1.85,635
3317,49,84,23,706,1000,10017041,Next Day Air ,8265,4815,3,20,3000000,2009,927,5.9,1.85,545
3318,37,99,18,233,939,7059537,Phat Girlz ,8279,2321,0,101,3000000,2006,407,3,1.85,837
3319,405,109,0,48,140,8114507,Before Midnight ,95362,328,1,270,3000000,2013,63,7.9,1.85,62000
3320,29,95,4,152,641,7888703,Teen Wolf Too ,8465,1389,1,65,3000000,1987,168,3.2,1.85,491
3321,81,97,152,135,674,7282851,Phantasm II ,9502,1395,1,100,3000000,1988,174,6.5,1.85,812
3322,75,90,15,453,953,5844929,Real Women Have Curves ,6000,2510,1,109,3000000,2002,625,7,1.85,595
3323,82,96,70,163,883,4170647,East Is East ,14548,1616,0,161,1900000,1999,183,6.9,1.85,1000
3324,48,82,0,51,472,4142507,Whipped ,3665,858,1,81,3000000,2000,324,4.4,1.85,131
3325,33,109,300,200,729,4109095,Kama Sutra: A Tale of Love ,8239,1292,0,92,3000000,1996,257,6,1.85,0
3326,22,98,16,222,687,3902679,Warlock: The Armageddon ,3943,1806,0,49,3000000,1993,233,5.3,1.66,217
